customer_id,churn_probability,reason_1,reason_2,reason_3,segment_name,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00093,0.0525180086016294,High satisfaction score (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,6,9,1.52,8,3,6,18,6381,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
C00094,0.0241849201070973,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,High engagement rate (7/10) decreased churn risk,Low-Satisfaction At-Risk,24,5,3.25,7,2,1,55,1487,2,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00095,0.2976623546982559,High satisfaction score (7/10) decreased churn risk,Low engagement rate (4/10) increased churn risk,Few promotional offers used (1) increased churn risk,Satisfied Loyal,6,7,3.75,4,3,4,20,7816,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
C00096,0.916076504211651,Low satisfaction score (2/10) increased churn risk,Low engagement rate (2/10) increased churn risk,Few support queries (2) decreased churn risk,High-Risk Disengaged,6,2,1.15,2,1,2,49,8135,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00097,0.2264350642872745,Low satisfaction score (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,24,2,3.67,7,1,7,33,4332,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00098,0.9652311198052964,Low satisfaction score (1/10) increased churn risk,Low engagement rate (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,1,3.04,3,2,7,32,9414,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
C00099,0.1702811406135314,Low satisfaction score (1/10) increased churn risk,Few support queries (1) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,12,1,3.72,8,3,1,48,8800,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C00100,0.8452506398914623,Low engagement rate (1/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Frequent support queries (9) increased churn risk,Satisfied Loyal,6,8,3.12,1,2,9,54,899,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00101,0.658655874063647,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,High engagement rate (7/10) decreased churn risk,Low-Satisfaction At-Risk,1,3,2.02,7,1,4,38,8587,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
C00102,0.3049166146796738,Low engagement rate (1/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Satisfied Loyal,24,8,1.66,1,2,2,49,4434,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00103,0.0675517611471297,High engagement rate (10/10) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,3,8,3.56,10,3,2,37,9734,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00104,0.668178280540327,High satisfaction score (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Frequent support queries (8) increased churn risk,High-Risk Disengaged,12,10,2.16,4,2,8,68,8804,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00105,0.5225644075135216,Frequent support queries (9) increased churn risk,Few promotional offers used (0) increased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,1,7,4.3,7,2,9,33,1549,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C00106,0.8751740902957386,Low engagement rate (2/10) increased churn risk,Many promotional offers used (4) decreased churn risk,Short subscription history (3 months) increased churn risk,High-Risk Disengaged,3,6,1.48,2,3,6,52,2472,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00107,0.6878829633839983,Short subscription history (3 months) increased churn risk,Frequent support queries (7) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,3,5,3.13,5,2,7,27,8359,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00108,0.5378036787104519,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,High daily watch time (4.4 hours) decreased churn risk,Low-Satisfaction At-Risk,6,2,4.37,9,2,6,21,778,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00109,0.045345526282093,Long subscription history (24 months) decreased churn risk,Low daily watch time (1.3 hours) increased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,24,6,1.29,6,3,3,47,1102,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00110,0.950095195497845,Low satisfaction score (2/10) increased churn risk,Low engagement rate (2/10) increased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,2,2.71,2,2,5,52,3665,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
C00111,0.2858377828408841,Frequent support queries (10) increased churn risk,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Low-Satisfaction At-Risk,24,3,0.73,9,3,10,24,5934,4,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00112,0.0915406156215857,High satisfaction score (8/10) decreased churn risk,High engagement rate (8/10) decreased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,8,3.77,8,3,5,42,5603,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00113,0.9977908458535364,Low satisfaction score (1/10) increased churn risk,Low engagement rate (1/10) increased churn risk,Frequent support queries (10) increased churn risk,High-Risk Disengaged,1,1,3.61,1,2,10,30,9852,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00114,0.4856382088505508,High satisfaction score (8/10) decreased churn risk,Low engagement rate (3/10) increased churn risk,Many promotional offers used (4) decreased churn risk,High-Risk Disengaged,3,8,3.27,3,3,7,47,1396,4,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00115,0.7665412525197876,Low satisfaction score (1/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,12,1,4.06,4,2,6,28,2274,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
C00116,0.908316627177908,Frequent support queries (10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Satisfied Loyal,1,7,1.48,4,2,10,55,6990,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
C00117,0.1198443168008059,High satisfaction score (9/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,1,9,2.82,9,2,8,61,3728,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00118,0.5851020718273524,Frequent support queries (9) increased churn risk,High engagement rate (9/10) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,1,3,3.92,9,2,9,31,4954,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
C00119,0.0538046624306105,Few support queries (2) decreased churn risk,High engagement rate (7/10) decreased churn risk,Low satisfaction score (4/10) increased churn risk,Low-Satisfaction At-Risk,12,4,2.66,7,3,2,29,4886,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
C00120,0.2786975715120887,Few support queries (2) decreased churn risk,Low satisfaction score (4/10) increased churn risk,On-Time payment history decreased churn risk,Low-Satisfaction At-Risk,6,4,2.58,6,1,2,54,9951,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C00121,0.1871928777864087,Low satisfaction score (3/10) increased churn risk,High engagement rate (8/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,Engaged but Payment-Fragile,6,3,3.86,8,2,3,36,8857,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
C00122,0.1705150981301216,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (1) increased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,12,8,3.33,6,2,4,66,8145,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
C00123,0.7404343885460913,Frequent support queries (9) increased churn risk,High engagement rate (8/10) decreased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,6,5,3.48,8,2,9,70,9654,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
C00124,0.0568426119483329,Long subscription history (24 months) decreased churn risk,Few support queries (2) decreased churn risk,Daily watch time (1.6 hours) increased churn risk,Low-Satisfaction At-Risk,24,5,1.55,6,3,2,31,2896,3,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00125,0.9955549247535268,Low satisfaction score (2/10) increased churn risk,Frequent support queries (9) increased churn risk,Low daily watch time (0.9 hours) increased churn risk,High-Risk Disengaged,3,2,0.92,5,1,9,52,8463,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
C00126,0.8284235828253177,Low engagement rate (2/10) increased churn risk,Short subscription history (1 months) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,1,5,3.04,2,1,5,27,6089,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
C00127,0.0158467657545817,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,24,5,3.8,9,3,7,26,4761,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00128,0.0771410132045498,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,24,8,1.73,6,2,7,58,3597,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00129,0.3746915011121525,Long subscription history (24 months) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low satisfaction score (3/10) increased churn risk,High-Risk Disengaged,24,3,3.59,4,1,5,67,7761,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
C00130,0.4060133047556533,High engagement rate (7/10) decreased churn risk,Low satisfaction score (4/10) increased churn risk,On-Time payment history decreased churn risk,Low-Satisfaction At-Risk,6,4,2.71,7,3,4,49,6118,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
C00131,0.7644104651865146,Low satisfaction score (1/10) increased churn risk,Short subscription history (1 months) increased churn risk,Many promotional offers used (4) decreased churn risk,High-Risk Disengaged,1,1,2.46,5,3,3,21,2380,4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
C00132,0.4512290404596356,Few support queries (0) decreased churn risk,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,3,4,3.73,9,2,0,59,3509,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
C00133,0.4843857968819352,Low satisfaction score (1/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Low daily watch time (1.1 hours) increased churn risk,Low-Satisfaction At-Risk,12,1,1.1,9,2,3,54,3271,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00134,0.4643770591438798,Low engagement rate (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,1,6,3.66,3,3,4,57,6940,2,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00135,0.0101000468750792,High satisfaction score (10/10) decreased churn risk,High daily watch time (4.4 hours) decreased churn risk,Many promotional offers used (4) decreased churn risk,Engaged but Payment-Fragile,12,10,4.41,7,3,4,29,4775,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00136,0.6639989062169971,High satisfaction score (8/10) decreased churn risk,Frequent support queries (9) increased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,8,1.65,4,1,9,34,7400,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
C00137,0.2093055997162069,High satisfaction score (10/10) decreased churn risk,Low daily watch time (0.7 hours) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,12,10,0.7,8,2,6,40,2956,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00138,0.9669648834627732,Frequent support queries (9) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low daily watch time (1.3 hours) increased churn risk,Engaged but Payment-Fragile,6,3,1.26,6,1,9,67,9331,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00139,0.6030492784960043,Low satisfaction score (2/10) increased churn risk,Few support queries (2) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,3,2,0.98,8,1,2,59,5318,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00140,0.2626423842881114,High engagement rate (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,6,2.91,10,3,6,58,6894,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00141,0.7280689894981967,Low engagement rate (1/10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Few support queries (2) decreased churn risk,Low-Satisfaction At-Risk,6,2,3.65,1,1,2,20,1430,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00142,0.8294343628250467,Low engagement rate (1/10) increased churn risk,Short subscription history (1 months) increased churn risk,Low daily watch time (1.5 hours) increased churn risk,Satisfied Loyal,1,6,1.46,1,3,4,67,7170,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
C00143,0.3056372619903876,High satisfaction score (9/10) decreased churn risk,Support queries logged (3) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,12,9,1.85,4,1,3,38,3265,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00144,0.0221202657161057,High satisfaction score (10/10) decreased churn risk,High engagement rate (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Engaged but Payment-Fragile,24,10,2.8,10,1,5,60,5854,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
C00145,0.2563845784565658,Low engagement rate (2/10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Support queries logged (3) decreased churn risk,Satisfied Loyal,12,7,3.27,2,3,3,53,3724,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C00146,0.547231558162992,High satisfaction score (10/10) decreased churn risk,Frequent support queries (10) increased churn risk,Low engagement rate (2/10) increased churn risk,High-Risk Disengaged,6,10,3.36,2,1,10,34,5939,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C00147,0.2764441228967491,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low daily watch time (0.7 hours) increased churn risk,High-Risk Disengaged,24,9,0.65,5,3,7,65,5687,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
C00148,0.9900301004993264,Low engagement rate (1/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Few promotional offers used (1) increased churn risk,High-Risk Disengaged,6,3,1.85,1,2,6,21,8330,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
C00149,0.4094774542432817,Frequent support queries (9) increased churn risk,Short subscription history (1 months) increased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,1,4,3.95,7,3,9,57,5845,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
C00150,0.0638167040186536,High satisfaction score (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High daily watch time (4.6 hours) decreased churn risk,Satisfied Loyal,3,10,4.57,6,2,4,23,5480,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C00151,0.9499168445120628,Low satisfaction score (2/10) increased churn risk,Few promotional offers used (0) increased churn risk,Low daily watch time (1.2 hours) increased churn risk,Engaged but Payment-Fragile,12,2,1.22,6,2,6,21,2719,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
C00152,0.1010596488338218,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,High daily watch time (4.9 hours) decreased churn risk,Engaged but Payment-Fragile,24,3,4.93,6,1,1,49,2069,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C00153,0.0602584518850874,High satisfaction score (9/10) decreased churn risk,Frequent support queries (9) increased churn risk,High engagement rate (9/10) decreased churn risk,Satisfied Loyal,1,9,4.67,9,3,9,18,3192,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00154,0.0089219191586445,High satisfaction score (10/10) decreased churn risk,Few support queries (1) decreased churn risk,Many promotional offers used (5) decreased churn risk,Satisfied Loyal,1,10,1.56,8,2,1,54,5121,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00155,0.4382598592042919,Low engagement rate (2/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,High daily watch time (4.6 hours) decreased churn risk,High-Risk Disengaged,3,8,4.64,2,3,4,29,3993,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00156,0.7084800836077569,Low satisfaction score (2/10) increased churn risk,Short subscription history (3 months) increased churn risk,Support queries logged (3) decreased churn risk,Engaged but Payment-Fragile,3,2,3.99,6,1,3,26,2417,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00157,0.0432333082705169,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,24,3,4.22,6,2,1,56,9607,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
C00158,0.1362577502451085,Low engagement rate (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,24,7,1.76,1,3,5,36,1383,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00159,0.3690719960254335,Low engagement rate (2/10) increased churn risk,Many promotional offers used (4) decreased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,12,6,1.98,2,3,5,42,7028,4,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
C00160,0.0882144606271035,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Satisfied Loyal,24,8,2.34,6,2,6,22,5000,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00161,0.8474724543833692,Low satisfaction score (2/10) increased churn risk,Frequent support queries (9) increased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,6,2,4.13,3,3,9,69,1043,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
C00162,0.4876031698983177,High daily watch time (4.6 hours) decreased churn risk,Support queries logged (3) decreased churn risk,Low engagement rate (4/10) increased churn risk,Low-Satisfaction At-Risk,6,5,4.59,4,3,3,62,5021,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
C00163,0.6100232110391337,Low engagement rate (1/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Few support queries (1) decreased churn risk,High-Risk Disengaged,6,8,2.3,1,3,1,46,6755,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00164,0.1793451363637092,Few support queries (0) decreased churn risk,Few promotional offers used (0) increased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,1,5,2.53,8,1,0,25,8774,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
